tenant_page_url,tenant_logo_url,category,subcategory,tenant_name,tenant_photo_url,buildings,floors,products,where_to_park,pickup_point_stripped,takeaway,contact_phone_stripped,catalogue,whatsapp_chat,go_food,grab_food,shopee_food
https://www.malkelapagading.com/directory/xl-center,http://images.malkelapagading.com/tenant/XL-Centerlogo.jpg,Shopping,Specialist Shop & Services,XL Center,http://images.malkelapagading.com/tenant/XL-Centerfoto1.jpg,['MKG-1'],['Lantai Dasar 166 -181A'],XL Service Center,"Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214529664,,,,,
https://www.malkelapagading.com/directory/xxi-garden-cafe,http://images.malkelapagading.com/tenant/XXI-Garden-Cafelogo.jpg,Dining,Food & Beverages,XXI Garden Cafe,http://images.malkelapagading.com/tenant/XXI-Garden-Cafefoto.jpg,"['MKG-2', 'MKG-2']","['Lantai 3 Rooftop 02A', 'Lantai 3 Rooftop 01A']","Nachos, Calamari, Chicken Wings, Mini Pangsit Goreng, Nasi Goreng, Traditional Betawi Salad, Chicken Caesar Salad, Tuna Sambal Matah, Carbonara, Fish & Chips, California Burger, Hotdog, Waffle, Ice Cappucinno, Super Green Smoothies,  Ice Lychee Tea",Gedung Parkir 2 Lantai 3/4,,,02145853821,,,,,
https://www.malkelapagading.com/directory/yakun-kaya-toast,http://images.malkelapagading.com/tenant/Yakun-Kaya-Toastlogo.jpg,Dining,F & B Delivery,Yakun Kaya Toast,http://images.malkelapagading.com/tenant/Yakun-Kaya-Toastfoto.jpg,['MKG-2'],['Lantai 2 312B'],"Butter Sugar Toast, Cheese Toast with Kaya , French Toast with Kaya, Chicken Curry Noodles, Mee Rebus, Nasi Lemak Istimewa, Laksa",Gedung Parkir 2 Lt. 3 P3/P3A,,,0214529063,available,available,available,available,
https://www.malkelapagading.com/directory/yamada-holding-best,http://images.malkelapagading.com/tenant/Best-Denkilogo-52.jpg,Shopping,"Electronics, IT, Gadgets",Yamada Holding Best,http://images.malkelapagading.com/tenant/Best-Denkifoto.jpg,['MKG-5'],['Lantai 2 45'],Elektronik,Gedung Parkir 5 Lt. 3 P3 | Parkir L4,,,02145853962,available,available,,,
https://www.malkelapagading.com/directory/yammie-hotplate,http://images.malkelapagading.com/tenant/YamMie-Hotplatelogo.jpg,Dining,F & B Delivery,YamMie Hotplate,http://images.malkelapagading.com/tenant/YamMie-Hotplatefoto1.jpg,['MKG-3'],['Lantai 3 FCI-04'],Mie & nasi hotplate,Gedung Parkir 3 Lantai 3,Atrium MKG 3,,02145855055,,available,available,available,
https://www.malkelapagading.com/directory/yopie-salon,http://images.malkelapagading.com/tenant/Yopie-Salonlogo.jpg,Shopping,Health & Beauty,Yopie Salon,http://images.malkelapagading.com/tenant/Yopie-Salonfoto.jpg,['MKG-1'],['Lantai Dasar 167B'],"Hair coloring, hair cutting, creambath, refleksi, nail coloring","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214524961,,,,,
https://www.malkelapagading.com/directory/yoshinoya,http://images.malkelapagading.com/tenant/Yoshinoyalogo.jpg,Dining,F & B Delivery,Yoshinoya,http://images.malkelapagading.com/tenant/Yoshinoyafoto.jpg,['MKG-3'],['Lantai 3 FCI-03'],"1st Japanese Rice Bowl : Beef Bowl Original/Yakiniku, Teriyaki Chicken Bowl, Veggie Beef Bowl, Combo Bowl, Crispy Set, Chicken Karaage/Katsu/Shumai, Eby Fry/Crispy, Egg Roll, Shrimp Cutlet",Gedung Parkir 3 Lantai 3,Atrium MKG 3,,02145853664,,available,available,available,
https://www.malkelapagading.com/directory/your-bag-spa,http://images.malkelapagading.com/tenant/Your-Bag-Spalogo.jpg,Shopping,Specialist Shop & Services,Your Bag Spa,http://images.malkelapagading.com/tenant/Your-Bag-Spafoto3.jpg,['Gading Walk'],['Lantai Dasar Arcade 38'],"Bag, shoes, wallet cleaning service / retouch / repair / recolour",Gedung Parkir 2 Basement P1A/Parkir L6/L5,,,081224452277,,,,,
https://www.malkelapagading.com/directory/yuan-market,http://images.malkelapagading.com/tenant/Yuan-Marketlogo-11.jpg,Shopping,Fashion & Accesories,Yuan Market,http://images.malkelapagading.com/tenant/Yuan-Marketfoto-61.jpg,['MKG-3'],['Lantai 2 29'],Pakaian & aksesoris wanita,Gedung Parkir 3,,,08111556623,available,available,,,
https://www.malkelapagading.com/directory/yuraku,http://images.malkelapagading.com/tenant/Yurakulogo.jpg,Dining,Food & Beverages,Yuraku,http://images.malkelapagading.com/tenant/Yurakufoto2.jpg,['MKG-1'],['Lantai Dasar 195'],"All you can eat/ala carte yakiniku/shabu-shabu, Dimsum, Sushi, Tempura, Salad, Soup","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214529719,,,,,
https://www.malkelapagading.com/directory/yves-rocher,http://images.malkelapagading.com/tenant/Yves-Rocherlogo.jpg,Shopping,Health & Beauty,Yves Rocher,http://images.malkelapagading.com/tenant/Yves-Rocherfoto2.jpg,['MKG-3'],['Lantai 1 33'],"Perawatan kulit, tubuh dan parfum",Gedung Parkir 3,,,02145878335,,,,,
https://www.malkelapagading.com/directory/zara,http://images.malkelapagading.com/tenant/ZARAlogo.jpg,Shopping,Fashion & Accesories,ZARA,http://images.malkelapagading.com/tenant/ZARAfoto.jpg,['MKG-3'],['Lantai 1 6-10'],"Pakaian, tas, sepatu, aksesoris, parfum untuk pria & wanita",Gedung Parkir 3,,,02145853784,,,,,
https://www.malkelapagading.com/directory/zaxy,http://images.malkelapagading.com/tenant/Zaxylogo-42.jpg,Shopping,Fashion & Accesories,Zaxy,http://images.malkelapagading.com/tenant/Zaxyfoto-80.jpg,['MKG-1'],['Lantai 1 245'],Shoes & Sandals,,,,,,,,available,available
https://www.malkelapagading.com/directory/zoomoov,http://images.malkelapagading.com/tenant/ZOOMOOVlogo2.jpg,Shopping,"Kids, Toys, Maternity",ZOOMOOV,http://images.malkelapagading.com/tenant/ZOOMOOVfoto.jpg,['MKG-3'],['Lantai 2 FH IC05'],Kids ride,Gedung Parkir 2/3,,,,,,,,
